"Surface","WRank","LRank","Year","Sex"
"Clay",16,29,2000,"M"
"Clay",35,47,2000,"M"
"Clay",30,112,2000,"M"
"Clay",53,288,2000,"M"
"Clay",17,249,2000,"M"
"Clay",25,30,2000,"M"
"Clay",20,16,2000,"M"
"Clay",8,15,2000,"M"
"Clay",39,46,2000,"M"
"Clay",4,37,2000,"M"
"Clay",13,53,2000,"M"
"Clay",35,40,2000,"M"
"Clay",25,13,2000,"M"
"Clay",39,20,2000,"M"
"Clay",4,17,2000,"M"
"Clay",35,8,2000,"M"
"Clay",25,39,2000,"M"
"Clay",35,4,2000,"M"
"Clay",70,32,2000,"M"
"Clay",77,99,2000,"M"
"Clay",59,75,2000,"M"
"Clay",315,82,2000,"M"
"Clay",3,98,2000,"M"
"Clay",76,128,2000,"M"
"Clay",78,224,2000,"M"
"Clay",28,437,2000,"M"
"Clay",73,63,2000,"M"
"Clay",43,101,2000,"M"
"Clay",13,155,2000,"M"
"Clay",88,116,2000,"M"
"Clay",20,81,2000,"M"
"Clay",64,230,2000,"M"
"Clay",69,56,2000,"M"
"Clay",77,64,2000,"M"
"Clay",59,3,2000,"M"
"Clay",78,70,2000,"M"
"Clay",28,315,2000,"M"
"Clay",73,13,2000,"M"
"Clay",43,76,2000,"M"
"Clay",20,88,2000,"M"
"Clay",69,71,2000,"M"
"Clay",77,59,2000,"M"
"Clay",43,78,2000,"M"
"Clay",20,28,2000,"M"
"Clay",69,73,2000,"M"
"Clay",20,77,2000,"M"
"Clay",69,43,2000,"M"
"Clay",20,69,2000,"M"
"Clay",80,26,2000,"M"
"Clay",136,109,2000,"M"
"Clay",84,58,2000,"M"
"Clay",54,201,2000,"M"
"Clay",16,49,2000,"M"
"Clay",9,83,2000,"M"
"Clay",135,60,2000,"M"
"Clay",61,53,2000,"M"
"Clay",87,46,2000,"M"
"Clay",86,185,2000,"M"
"Clay",36,41,2000,"M"
"Clay",65,25,2000,"M"
"Clay",52,106,2000,"M"
"Clay",114,184,2000,"M"
"Clay",136,80,2000,"M"
"Clay",16,61,2000,"M"
"Clay",9,86,2000,"M"
"Clay",19,114,2000,"M"
"Clay",36,135,2000,"M"
"Clay",65,87,2000,"M"
"Clay",42,54,2000,"M"
"Clay",52,84,2000,"M"
"Clay",9,42,2000,"M"
"Clay",19,136,2000,"M"
"Clay",65,36,2000,"M"
"Clay",52,16,2000,"M"
"Clay",19,9,2000,"M"
"Clay",52,65,2000,"M"
"Clay",52,19,2000,"M"
"Clay",216,67,2000,"M"
"Clay",113,50,2000,"M"
"Clay",79,91,2000,"M"
"Clay",352,139,2000,"M"
"Clay",100,110,2000,"M"
"Clay",125,117,2000,"M"
"Clay",148,138,2000,"M"
"Clay",89,97,2000,"M"
"Clay",72,105,2000,"M"
"Clay",120,112,2000,"M"
"Clay",165,239,2000,"M"
"Clay",205,85,2000,"M"
"Clay",107,95,2000,"M"
"Clay",103,133,2000,"M"
"Clay",74,111,2000,"M"
"Clay",92,102,2000,"M"
"Clay",216,148,2000,"M"
"Clay",352,113,2000,"M"
"Clay",100,205,2000,"M"
"Clay",89,125,2000,"M"
"Clay",72,165,2000,"M"
"Clay",120,79,2000,"M"
"Clay",103,107,2000,"M"
"Clay",92,74,2000,"M"
"Clay",216,100,2000,"M"
"Clay",352,103,2000,"M"
"Clay",89,72,2000,"M"
"Clay",120,92,2000,"M"
"Clay",352,120,2000,"M"
"Clay",89,216,2000,"M"
"Clay",352,89,2000,"M"
"Clay",1,23,2000,"M"
"Clay",29,44,2000,"M"
"Clay",32,50,2000,"M"
"Clay",63,62,2000,"M"
"Clay",11,31,2000,"M"
"Clay",21,69,2000,"M"
"Clay",58,27,2000,"M"
"Clay",16,41,2000,"M"
"Clay",9,47,2000,"M"
"Clay",18,99,2000,"M"
"Clay",46,33,2000,"M"
"Clay",10,66,2000,"M"
"Clay",12,26,2000,"M"
"Clay",17,64,2000,"M"
"Clay",3,65,2000,"M"
"Clay",6,89,2000,"M"
"Clay",8,59,2000,"M"
"Clay",55,54,2000,"M"
"Clay",25,51,2000,"M"
"Clay",36,86,2000,"M"
"Clay",4,35,2000,"M"
"Clay",40,19,2000,"M"
"Clay",83,22,2000,"M"
"Clay",24,43,2000,"M"
"Clay",5,39,2000,"M"
"Clay",38,482,2000,"M"
"Clay",14,20,2000,"M"
"Clay",28,98,2000,"M"
"Clay",37,53,2000,"M"
"Clay",109,13,2000,"M"
"Clay",30,15,2000,"M"
"Clay",45,34,2000,"M"
"Clay",1,46,2000,"M"
"Clay",63,8,2000,"M"
"Clay",11,40,2000,"M"
"Clay",21,109,2000,"M"
"Clay",16,45,2000,"M"
"Clay",9,32,2000,"M"
"Clay",18,29,2000,"M"
"Clay",12,58,2000,"M"
"Clay",17,37,2000,"M"
"Clay",6,24,2000,"M"
"Clay",55,14,2000,"M"
"Clay",25,30,2000,"M"
"Clay",4,36,2000,"M"
"Clay",83,5,2000,"M"
"Clay",38,3,2000,"M"
"Clay",28,10,2000,"M"
"Clay",11,28,2000,"M"
"Clay",21,63,2000,"M"
"Clay",12,9,2000,"M"
"Clay",17,1,2000,"M"
"Clay",55,83,2000,"M"
"Clay",4,25,2000,"M"
"Clay",38,18,2000,"M"
"Clay",11,17,2000,"M"
"Clay",12,38,2000,"M"
"Clay",6,21,2000,"M"
"Clay",4,55,2000,"M"
"Clay",6,11,2000,"M"
"Clay",4,12,2000,"M"
"Clay",65,62,2000,"M"
"Clay",55,129,2000,"M"
"Clay",11,43,2000,"M"
"Clay",54,51,2000,"M"
"Clay",15,107,2000,"M"
"Clay",8,37,2000,"M"
"Clay",52,22,2000,"M"
"Clay",16,34,2000,"M"
"Clay",63,40,2000,"M"
"Clay",72,32,2000,"M"
"Clay",88,407,2000,"M"
"Clay",33,26,2000,"M"
"Clay",12,27,2000,"M"
"Clay",10,24,2000,"M"
"Clay",179,19,2000,"M"
"Clay",7,28,2000,"M"
"Clay",64,58,2000,"M"
"Clay",75,47,2000,"M"
"Clay",23,31,2000,"M"
"Clay",25,13,2000,"M"
"Clay",57,93,2000,"M"
"Clay",4,59,2000,"M"
"Clay",70,50,2000,"M"
"Clay",5,39,2000,"M"
"Clay",30,29,2000,"M"
"Clay",20,21,2000,"M"
"Clay",41,9,2000,"M"
"Clay",14,18,2000,"M"
"Clay",2,36,2000,"M"
"Clay",44,3,2000,"M"
"Clay",78,46,2000,"M"
"Clay",38,45,2000,"M"
"Clay",55,8,2000,"M"
"Clay",11,23,2000,"M"
"Clay",54,2,2000,"M"
"Clay",15,75,2000,"M"
"Clay",52,63,2000,"M"
"Clay",12,88,2000,"M"
"Clay",7,33,2000,"M"
"Clay",25,72,2000,"M"
"Clay",4,78,2000,"M"
"Clay",70,16,2000,"M"
"Clay",5,57,2000,"M"
"Clay",30,44,2000,"M"
"Clay",20,179,2000,"M"
"Clay",41,65,2000,"M"
"Clay",14,64,2000,"M"
"Clay",38,10,2000,"M"
"Clay",55,11,2000,"M"
"Clay",7,52,2000,"M"
"Clay",4,15,2000,"M"
"Clay",70,54,2000,"M"
"Clay",5,25,2000,"M"
"Clay",20,30,2000,"M"
"Clay",14,41,2000,"M"
"Clay",38,12,2000,"M"
"Clay",7,4,2000,"M"
"Clay",70,38,2000,"M"
"Clay",20,55,2000,"M"
"Clay",14,5,2000,"M"
"Clay",7,70,2000,"M"
"Clay",14,20,2000,"M"
"Clay",213,82,2000,"M"
"Clay",67,85,2000,"M"
"Clay",94,54,2000,"M"
"Clay",115,381,2000,"M"
"Clay",52,437,2000,"M"
"Clay",31,87,2000,"M"
"Clay",77,109,2000,"M"
"Clay",21,720,2000,"M"
"Clay",43,30,2000,"M"
"Clay",71,399,2000,"M"
"Clay",93,79,2000,"M"
"Clay",39,92,2000,"M"
"Clay",105,75,2000,"M"
"Clay",64,25,2000,"M"
"Clay",70,94,2000,"M"
"Clay",115,31,2000,"M"
"Clay",52,105,2000,"M"
"Clay",77,39,2000,"M"
"Clay",21,93,2000,"M"
"Clay",43,67,2000,"M"
"Clay",71,74,2000,"M"
"Clay",64,213,2000,"M"
"Clay",52,64,2000,"M"
"Clay",77,115,2000,"M"
"Clay",43,21,2000,"M"
"Clay",71,70,2000,"M"
"Clay",52,77,2000,"M"
"Clay",43,71,2000,"M"
"Clay",43,52,2000,"M"
"Grass",174,30,2000,"M"
"Grass",28,59,2000,"M"
"Grass",21,385,2000,"M"
"Grass",38,57,2000,"M"
"Grass",5,29,2000,"M"
"Grass",13,66,2000,"M"
"Grass",32,56,2000,"M"
"Grass",9,351,2000,"M"
"Grass",49,12,2000,"M"
"Grass",83,19,2000,"M"
"Grass",47,75,2000,"M"
"Grass",51,153,2000,"M"
"Grass",53,99,2000,"M"
"Grass",130,54,2000,"M"
"Grass",23,50,2000,"M"
"Grass",167,224,2000,"M"
"Grass",28,47,2000,"M"
"Grass",21,167,2000,"M"
"Grass",38,49,2000,"M"
"Grass",5,174,2000,"M"
"Grass",13,53,2000,"M"
"Grass",32,23,2000,"M"
"Grass",9,51,2000,"M"
"Grass",130,83,2000,"M"
"Grass",28,38,2000,"M"
"Grass",5,21,2000,"M"
"Grass",32,13,2000,"M"
"Grass",130,9,2000,"M"
"Grass",32,28,2000,"M"
"Grass",130,5,2000,"M"
"Grass",130,32,2000,"M"
"Grass",64,106,2000,"M"
"Grass",92,103,2000,"M"
"Grass",202,78,2000,"M"
"Grass",105,77,2000,"M"
"Grass",62,87,2000,"M"
"Grass",102,58,2000,"M"
"Grass",33,71,2000,"M"
"Grass",63,91,2000,"M"
"Grass",114,498,2000,"M"
"Grass",36,170,2000,"M"
"Grass",169,86,2000,"M"
"Grass",22,88,2000,"M"
"Grass",60,90,2000,"M"
"Grass",163,137,2000,"M"
"Grass",157,400,2000,"M"
"Grass",26,128,2000,"M"
"Grass",17,95,2000,"M"
"Grass",76,125,2000,"M"
"Grass",20,42,2000,"M"
"Grass",84,39,2000,"M"
"Grass",104,289,2000,"M"
"Grass",27,74,2000,"M"
"Grass",436,40,2000,"M"
"Grass",1,105,2000,"M"
"Grass",202,14,2000,"M"
"Grass",102,27,2000,"M"
"Grass",11,436,2000,"M"
"Grass",63,17,2000,"M"
"Grass",36,7,2000,"M"
"Grass",60,22,2000,"M"
"Grass",163,226,2000,"M"
"Grass",26,64,2000,"M"
"Grass",6,62,2000,"M"
"Grass",76,97,2000,"M"
"Grass",20,114,2000,"M"
"Grass",8,92,2000,"M"
"Grass",4,157,2000,"M"
"Grass",104,33,2000,"M"
"Grass",202,60,2000,"M"
"Grass",11,63,2000,"M"
"Grass",26,36,2000,"M"
"Grass",6,102,2000,"M"
"Grass",8,20,2000,"M"
"Grass",4,169,2000,"M"
"Grass",104,163,2000,"M"
"Grass",11,6,2000,"M"
"Grass",76,8,2000,"M"
"Grass",4,202,2000,"M"
"Grass",104,26,2000,"M"
"Grass",11,76,2000,"M"
"Grass",4,104,2000,"M"
"Grass",11,4,2000,"M"
"Grass",94,76,2000,"M"
"Grass",85,14,2000,"M"
"Grass",65,82,2000,"M"
"Grass",57,36,2000,"M"
"Grass",180,72,2000,"M"
"Grass",40,99,2000,"M"
"Grass",71,35,2000,"M"
"Grass",62,264,2000,"M"
"Grass",32,59,2000,"M"
"Grass",68,611,2000,"M"
"Grass",58,66,2000,"M"
"Grass",151,6,2000,"M"
"Grass",64,86,2000,"M"
"Grass",33,53,2000,"M"
"Grass",28,519,2000,"M"
"Grass",85,58,2000,"M"
"Grass",65,78,2000,"M"
"Grass",40,33,2000,"M"
"Grass",71,68,2000,"M"
"Grass",62,28,2000,"M"
"Grass",32,94,2000,"M"
"Grass",151,180,2000,"M"
"Grass",64,57,2000,"M"
"Grass",85,71,2000,"M"
"Grass",65,151,2000,"M"
"Grass",62,64,2000,"M"
"Grass",32,40,2000,"M"
"Grass",65,62,2000,"M"
"Grass",32,85,2000,"M"
"Grass",32,65,2000,"M"
"Grass",30,124,2000,"M"
"Grass",426,102,2000,"M"
"Grass",26,89,2000,"M"
"Grass",44,79,2000,"M"
"Grass",98,103,2000,"M"
"Grass",18,117,2000,"M"
"Grass",70,105,2000,"M"
"Grass",77,376,2000,"M"
"Grass",92,88,2000,"M"
"Grass",25,126,2000,"M"
"Grass",34,263,2000,"M"
"Grass",27,351,2000,"M"
"Grass",52,342,2000,"M"
"Grass",125,55,2000,"M"
"Grass",131,95,2000,"M"
"Grass",158,154,2000,"M"
"Grass",30,92,2000,"M"
"Grass",426,34,2000,"M"
"Grass",26,70,2000,"M"
"Grass",44,131,2000,"M"
"Grass",98,25,2000,"M"
"Grass",18,158,2000,"M"
"Grass",77,125,2000,"M"
"Grass",27,52,2000,"M"
"Grass",26,426,2000,"M"
"Grass",98,77,2000,"M"
"Grass",18,44,2000,"M"
"Grass",27,30,2000,"M"
"Grass",18,26,2000,"M"
"Grass",27,98,2000,"M"
"Grass",27,18,2000,"M"
"Clay",144,119,2000,"M"
"Clay",101,421,2000,"M"
"Clay",66,63,2000,"M"
"Clay",33,99,2000,"M"
"Clay",113,430,2000,"M"
"Clay",83,57,2000,"M"
"Clay",76,91,2000,"M"
"Clay",2,88,2000,"M"
"Clay",48,80,2000,"M"
"Clay",122,566,2000,"M"
"Clay",90,71,2000,"M"
"Clay",62,105,2000,"M"
"Clay",85,72,2000,"M"
"Clay",82,79,2000,"M"
"Clay",49,86,2000,"M"
"Clay",66,144,2000,"M"
"Clay",103,33,2000,"M"
"Clay",83,90,2000,"M"
"Clay",76,85,2000,"M"
"Clay",2,82,2000,"M"
"Clay",48,113,2000,"M"
"Clay",62,122,2000,"M"
"Clay",49,101,2000,"M"
"Clay",103,66,2000,"M"
"Clay",83,48,2000,"M"
"Clay",2,76,2000,"M"
"Clay",49,62,2000,"M"
"Clay",2,83,2000,"M"
"Clay",49,103,2000,"M"
"Clay",2,49,2000,"M"
"Clay",75,596,2000,"M"
"Clay",46,15,2000,"M"
"Clay",10,39,2000,"M"
"Clay",17,40,2000,"M"
"Clay",42,12,2000,"M"
"Clay",61,296,2000,"M"
"Clay",27,204,2000,"M"
"Clay",13,120,2000,"M"
"Clay",95,35,2000,"M"
"Clay",58,43,2000,"M"
"Clay",44,36,2000,"M"
"Clay",23,53,2000,"M"
"Clay",24,56,2000,"M"
"Clay",28,100,2000,"M"
"Clay",65,184,2000,"M"
"Clay",20,68,2000,"M"
"Clay",10,65,2000,"M"
"Clay",17,61,2000,"M"
"Clay",42,58,2000,"M"
"Clay",27,13,2000,"M"
"Clay",44,46,2000,"M"
"Clay",23,95,2000,"M"
"Clay",24,75,2000,"M"
"Clay",20,28,2000,"M"
"Clay",10,24,2000,"M"
"Clay",17,44,2000,"M"
"Clay",23,27,2000,"M"
"Clay",10,42,2000,"M"
"Clay",23,17,2000,"M"
"Clay",10,23,2000,"M"
"Grass",154,142,2000,"M"
"Grass",60,164,2000,"M"
"Grass",158,396,2000,"M"
"Grass",380,168,2000,"M"
"Grass",556,159,2000,"M"
"Grass",78,151,2000,"M"
"Grass",166,87,2000,"M"
"Grass",150,155,2000,"M"
"Grass",169,123,2000,"M"
"Grass",45,108,2000,"M"
"Grass",67,121,2000,"M"
"Grass",81,140,2000,"M"
"Grass",112,174,2000,"M"
"Grass",126,1014,2000,"M"
"Grass",64,185,2000,"M"
"Grass",154,158,2000,"M"
"Grass",60,126,2000,"M"
"Grass",380,45,2000,"M"
"Grass",556,64,2000,"M"
"Grass",78,166,2000,"M"
"Grass",150,112,2000,"M"
"Grass",81,169,2000,"M"
"Grass",133,67,2000,"M"
"Grass",154,556,2000,"M"
"Grass",150,380,2000,"M"
"Grass",81,78,2000,"M"
"Grass",133,60,2000,"M"
"Grass",150,81,2000,"M"
"Grass",133,154,2000,"M"
"Grass",133,150,2000,"M"
"Clay",164,107,2000,"M"
"Clay",116,99,2000,"M"
"Clay",124,256,2000,"M"
"Clay",308,45,2000,"M"
"Clay",53,260,2000,"M"
"Clay",74,127,2000,"M"
"Clay",288,285,2000,"M"
"Clay",63,119,2000,"M"
"Clay",212,122,2000,"M"
"Clay",72,411,2000,"M"
"Clay",254,90,2000,"M"
"Clay",120,11,2000,"M"
"Clay",118,131,2000,"M"
"Clay",142,112,2000,"M"
"Clay",294,125,2000,"M"
"Clay",95,105,2000,"M"
"Clay",164,254,2000,"M"
"Clay",124,74,2000,"M"
"Clay",308,118,2000,"M"
"Clay",63,294,2000,"M"
"Clay",212,95,2000,"M"
"Clay",72,288,2000,"M"
"Clay",120,116,2000,"M"
"Clay",142,53,2000,"M"
"Clay",308,164,2000,"M"
"Clay",63,72,2000,"M"
"Clay",212,120,2000,"M"
"Clay",142,124,2000,"M"
"Clay",63,212,2000,"M"
"Clay",142,308,2000,"M"
"Clay",34,108,2000,"M"
"Clay",15,123,2000,"M"
"Clay",133,47,2000,"M"
"Clay",41,132,2000,"M"
"Clay",330,315,2000,"M"
"Clay",22,208,2000,"M"
"Clay",55,36,2000,"M"
"Clay",5,102,2000,"M"
"Clay",50,58,2000,"M"
"Clay",48,442,2000,"M"
"Clay",101,93,2000,"M"
"Clay",2,197,2000,"M"
"Clay",44,31,2000,"M"
"Clay",10,38,2000,"M"
"Clay",68,35,2000,"M"
"Clay",20,134,2000,"M"
"Clay",133,2,2000,"M"
"Clay",41,34,2000,"M"
"Clay",55,10,2000,"M"
"Clay",50,15,2000,"M"
"Clay",48,5,2000,"M"
"Clay",44,101,2000,"M"
"Clay",20,330,2000,"M"
"Clay",133,44,2000,"M"
"Clay",41,48,2000,"M"
"Clay",55,68,2000,"M"
"Clay",20,50,2000,"M"
"Clay",41,55,2000,"M"
"Clay",20,133,2000,"M"
"Clay",81,138,2000,"M"
"Clay",181,83,2000,"M"
"Clay",263,153,2000,"M"
"Clay",79,348,2000,"M"
"Clay",86,92,2000,"M"
"Clay",276,60,2000,"M"
"Clay",73,141,2000,"M"
"Clay",54,421,2000,"M"
"Clay",49,173,2000,"M"
"Clay",128,97,2000,"M"
"Clay",21,113,2000,"M"
"Clay",23,137,2000,"M"
"Clay",104,82,2000,"M"
"Clay",318,156,2000,"M"
"Clay",85,94,2000,"M"
"Clay",263,276,2000,"M"
"Clay",80,181,2000,"M"
"Clay",73,318,2000,"M"
"Clay",54,86,2000,"M"
"Clay",21,79,2000,"M"
"Clay",23,128,2000,"M"
"Clay",104,81,2000,"M"
"Clay",85,49,2000,"M"
"Clay",54,263,2000,"M"
"Clay",21,80,2000,"M"
"Clay",23,104,2000,"M"
"Clay",85,73,2000,"M"
"Clay",21,85,2000,"M"
"Clay",23,54,2000,"M"
"Clay",23,21,2000,"M"
"Clay",111,159,2000,"M"
"Clay",86,228,2000,"M"
"Clay",135,192,2000,"M"
"Clay",97,90,2000,"M"
"Clay",105,470,2000,"M"
"Clay",77,700,2000,"M"
"Clay",265,194,2000,"M"
"Clay",69,291,2000,"M"
"Clay",68,128,2000,"M"
"Clay",368,104,2000,"M"
"Clay",102,114,2000,"M"
"Clay",127,112,2000,"M"
"Clay",83,331,2000,"M"
"Clay",81,420,2000,"M"
"Clay",92,110,2000,"M"
"Clay",150,170,2000,"M"
"Clay",86,9,2000,"M"
"Clay",51,111,2000,"M"
"Clay",10,135,2000,"M"
"Clay",18,368,2000,"M"
"Clay",59,102,2000,"M"
"Clay",5,97,2000,"M"
"Clay",11,105,2000,"M"
"Clay",77,63,2000,"M"
"Clay",265,36,2000,"M"
"Clay",68,50,2000,"M"
"Clay",83,210,2000,"M"
"Clay",81,66,2000,"M"
"Clay",92,56,2000,"M"
"Clay",48,127,2000,"M"
"Clay",150,92,2000,"M"
"Clay",86,59,2000,"M"
"Clay",51,18,2000,"M"
"Clay",10,77,2000,"M"
"Clay",5,83,2000,"M"
"Clay",11,81,2000,"M"
"Clay",69,68,2000,"M"
"Clay",48,265,2000,"M"
"Clay",150,11,2000,"M"
"Clay",86,69,2000,"M"
"Clay",51,5,2000,"M"
"Clay",10,48,2000,"M"
"Clay",150,51,2000,"M"
"Clay",10,86,2000,"M"
"Hard",23,263,2000,"M"
"Hard",60,158,2000,"M"
"Hard",30,113,2000,"M"
"Hard",38,125,2000,"M"
"Hard",87,146,2000,"M"
"Hard",156,280,2000,"M"
"Hard",75,172,2000,"M"
"Hard",136,122,2000,"M"
"Hard",195,43,2000,"M"
"Hard",19,656,2000,"M"
"Hard",259,275,2000,"M"
"Hard",100,129,2000,"M"
"Hard",72,133,2000,"M"
"Hard",117,143,2000,"M"
"Hard",148,134,2000,"M"
"Hard",23,148,2000,"M"
"Hard",60,156,2000,"M"
"Hard",30,100,2000,"M"
"Hard",38,117,2000,"M"
"Hard",87,19,2000,"M"
"Hard",75,195,2000,"M"
"Hard",259,136,2000,"M"
"Hard",72,176,2000,"M"
"Hard",23,30,2000,"M"
"Hard",60,259,2000,"M"
"Hard",38,72,2000,"M"
"Hard",23,87,2000,"M"
"Hard",38,60,2000,"M"
"Clay",34,121,2000,"M"
"Clay",118,82,2000,"M"
"Clay",144,126,2000,"M"
"Clay",169,14,2000,"M"
"Clay",115,21,2000,"M"
"Clay",459,106,2000,"M"
"Clay",107,137,2000,"M"
"Clay",85,161,2000,"M"
"Clay",46,400,2000,"M"
"Clay",340,79,2000,"M"
"Clay",88,101,2000,"M"
"Clay",108,157,2000,"M"
"Clay",119,109,2000,"M"
"Clay",131,25,2000,"M"
"Clay",84,324,2000,"M"
"Clay",155,339,2000,"M"
"Clay",34,459,2000,"M"
"Clay",118,107,2000,"M"
"Clay",169,155,2000,"M"
"Clay",115,88,2000,"M"
"Clay",46,108,2000,"M"
"Clay",340,85,2000,"M"
"Clay",119,131,2000,"M"
"Clay",84,144,2000,"M"
"Clay",169,118,2000,"M"
"Clay",115,84,2000,"M"
"Clay",46,119,2000,"M"
"Clay",340,34,2000,"M"
"Clay",169,340,2000,"M"
"Clay",115,169,2000,"M"
"Hard",33,1164,2000,"M"
"Hard",21,39,2000,"M"
"Hard",50,20,2000,"M"
"Hard",7,52,2000,"M"
"Hard",19,42,2000,"M"
"Hard",31,14,2000,"M"
"Hard",13,203,2000,"M"
"Hard",25,80,2000,"M"
"Hard",61,1,2000,"M"
"Hard",27,125,2000,"M"
"Hard",10,38,2000,"M"
"Hard",48,28,2000,"M"
"Hard",44,40,2000,"M"
"Hard",5,51,2000,"M"
"Hard",12,30,2000,"M"
"Hard",47,11,2000,"M"
"Hard",24,3,2000,"M"
"Hard",46,196,2000,"M"
"Hard",4,54,2000,"M"
"Hard",137,34,2000,"M"
"Hard",448,357,2000,"M"
"Hard",144,73,2000,"M"
"Hard",62,277,2000,"M"
"Hard",55,56,2000,"M"
"Hard",37,57,2000,"M"
"Hard",15,148,2000,"M"
"Hard",22,17,2000,"M"
"Hard",9,58,2000,"M"
"Hard",2,142,2000,"M"
"Hard",84,18,2000,"M"
"Hard",124,102,2000,"M"
"Hard",98,64,2000,"M"
"Hard",7,48,2000,"M"
"Hard",19,124,2000,"M"
"Hard",31,44,2000,"M"
"Hard",13,25,2000,"M"
"Hard",61,98,2000,"M"
"Hard",27,10,2000,"M"
"Hard",5,62,2000,"M"
"Hard",24,21,2000,"M"
"Hard",137,4,2000,"M"
"Hard",144,47,2000,"M"
"Hard",55,12,2000,"M"
"Hard",15,46,2000,"M"
"Hard",22,50,2000,"M"
"Hard",9,37,2000,"M"
"Hard",2,33,2000,"M"
"Hard",84,448,2000,"M"
"Hard",31,24,2000,"M"
"Hard",61,22,2000,"M"
"Hard",5,13,2000,"M"
"Hard",144,27,2000,"M"
"Hard",15,137,2000,"M"
"Hard",2,84,2000,"M"
"Hard",31,5,2000,"M"
"Hard",144,61,2000,"M"
"Hard",55,15,2000,"M"
"Hard",9,2,2000,"M"
"Hard",144,55,2000,"M"
"Hard",9,31,2000,"M"
"Hard",9,144,2000,"M"
"Hard",1,23,2000,"M"
"Hard",41,11,2000,"M"
"Hard",57,7,2000,"M"
"Hard",43,39,2000,"M"
"Hard",50,12,2000,"M"
"Hard",71,83,2000,"M"
"Hard",271,82,2000,"M"
"Hard",55,360,2000,"M"
"Hard",8,35,2000,"M"
"Hard",107,25,2000,"M"
"Hard",26,44,2000,"M"
"Hard",16,119,2000,"M"
"Hard",5,24,2000,"M"
"Hard",45,87,2000,"M"
"Hard",4,46,2000,"M"
"Hard",72,47,2000,"M"
"Hard",34,14,2000,"M"
"Hard",60,40,2000,"M"
"Hard",58,31,2000,"M"
"Hard",3,56,2000,"M"
"Hard",38,205,2000,"M"
"Hard",18,59,2000,"M"
"Hard",49,643,2000,"M"
"Hard",19,70,2000,"M"
"Hard",20,29,2000,"M"
"Hard",6,172,2000,"M"
"Hard",2,53,2000,"M"
"Hard",37,9,2000,"M"
"Hard",52,22,2000,"M"
"Hard",15,27,2000,"M"
"Hard",51,134,2000,"M"
"Hard",65,36,2000,"M"
"Hard",57,58,2000,"M"
"Hard",50,71,2000,"M"
"Hard",55,3,2000,"M"
"Hard",8,72,2000,"M"
"Hard",16,19,2000,"M"
"Hard",5,65,2000,"M"
"Hard",45,107,2000,"M"
"Hard",4,49,2000,"M"
"Hard",34,52,2000,"M"
"Hard",60,41,2000,"M"
"Hard",18,20,2000,"M"
"Hard",6,43,2000,"M"
"Hard",2,271,2000,"M"
"Hard",37,26,2000,"M"
"Hard",15,38,2000,"M"
"Hard",50,5,2000,"M"
"Hard",8,60,2000,"M"
"Hard",16,2,2000,"M"
"Hard",4,45,2000,"M"
"Hard",34,57,2000,"M"
"Hard",37,6,2000,"M"
"Hard",15,55,2000,"M"
"Hard",51,18,2000,"M"
"Hard",50,15,2000,"M"
"Hard",8,51,2000,"M"
"Hard",16,37,2000,"M"
"Hard",4,34,2000,"M"
"Hard",8,50,2000,"M"
"Hard",16,4,2000,"M"
"Hard",8,16,2000,"M"
"Hard",34,143,2000,"M"
"Hard",125,166,2000,"M"
"Hard",23,77,2000,"M"
"Hard",208,45,2000,"M"
"Hard",21,87,2000,"M"
"Hard",22,60,2000,"M"
"Hard",25,55,2000,"M"
"Hard",44,343,2000,"M"
"Hard",113,320,2000,"M"
"Hard",131,239,2000,"M"
"Hard",68,56,2000,"M"
"Hard",172,176,2000,"M"
"Hard",62,273,2000,"M"
"Hard",28,112,2000,"M"
"Hard",63,33,2000,"M"
"Hard",318,54,2000,"M"
"Hard",57,41,2000,"M"
"Hard",39,121,2000,"M"
"Hard",50,36,2000,"M"
"Hard",194,53,2000,"M"
"Hard",191,40,2000,"M"
"Hard",61,58,2000,"M"
"Hard",70,80,2000,"M"
"Hard",153,102,2000,"M"
"Hard",34,70,2000,"M"
"Hard",23,113,2000,"M"
"Hard",21,63,2000,"M"
"Hard",6,194,2000,"M"
"Hard",25,125,2000,"M"
"Hard",11,62,2000,"M"
"Hard",9,44,2000,"M"
"Hard",5,61,2000,"M"
"Hard",2,153,2000,"M"
"Hard",14,131,2000,"M"
"Hard",57,28,2000,"M"
"Hard",50,191,2000,"M"
"Hard",7,68,2000,"M"
"Hard",6,57,2000,"M"
"Hard",22,172,2000,"M"
"Hard",25,14,2000,"M"
"Hard",11,21,2000,"M"
"Hard",9,23,2000,"M"
"Hard",5,50,2000,"M"
"Hard",2,208,2000,"M"
"Hard",7,34,2000,"M"
"Hard",11,5,2000,"M"
"Hard",9,6,2000,"M"
"Hard",2,22,2000,"M"
"Hard",7,25,2000,"M"
"Hard",2,9,2000,"M"
"Hard",7,11,2000,"M"
"Hard",2,7,2000,"M"
"Hard",116,346,2000,"M"
"Hard",117,292,2000,"M"
"Hard",375,184,2000,"M"
"Hard",182,79,2000,"M"
"Hard",180,203,2000,"M"
"Hard",108,67,2000,"M"
"Hard",73,103,2000,"M"
"Hard",48,136,2000,"M"
"Hard",133,66,2000,"M"
"Hard",49,140,2000,"M"
"Hard",154,1028,2000,"M"
"Hard",47,1311,2000,"M"
"Hard",90,101,2000,"M"
